year,Name,Title,ActorId,ActorId,MovieId,Country,genre
2003,Sean Penn,Mystic River,708,708,364,,Drama
#N/A,Sean Penn,The Game,708,708,304,,Drama
1998,Sean Penn,The Thin Red Line,708,708,391,,Drama
1994,Sean Young,Ace Ventura: Pet Detective,453,453,22,,Comedy
1982,Sean Young,Blade Runner,453,453,598,,#N/A
2001,Seann William Scott,American Pie 2,450,450,221,,Comedy
2012,Seann William Scott,American Reunion,450,450,215,,Comedy
2003,Seann William Scott,American Wedding,450,450,327,,Comedy
2006,Seann William Scott,Ice Age: The Meltdown,450,450,845,,Comedy
2008,Seann William Scott,Role Models,450,450,477,,Comedy
2013,Sebastian Koch,A Good Day to Die Hard,1504,1504,705,,#N/A
2006,Sebastian Koch,Das Leben der Anderen,1504,1504,370,,Drama
2016,Sebastian Stan,Captain America: Civil War,720,720,810,,#N/A
1993,Sela Ward,The Fugitive,634,634,376,,Drama
2012,Selena Gomez,Hotel Transylvania,1438,1438,908,,Comedy
1999,Selma Blair,Cruel Intentions,360,360,782,,Romance
2004,Selma Blair,Hellboy,360,360,572,,#N/A
2008,Selma Blair,Hellboy II: The Golden Army,360,360,584,,#N/A
#N/A,Selma Blair,Legally Blonde,360,360,590,,Romance
2006,Sergi López,El laberinto del fauno,1003,1003,343,,Drama
1957,Sessue Hayakawa,The Bridge on the River Kwai,1828,1828,291,,Drama
2002,Seth Green,Austin Powers in Goldmember,113,113,66,,Comedy
2014,Seth MacFarlane,A Million Ways to Die in the West,630,630,637,,Comedy
2012,Seth MacFarlane,Ted,630,630,578,,Comedy
2015,Seth MacFarlane,Ted 2,630,630,345,,Comedy
2011,Seth Rogen,50/50,1694,1694,117,,Romance
2007,Seth Rogen,Knocked Up,1694,1694,369,,Romance
2014,Seth Rogen,Neighbors,1694,1694,496,,Comedy
2011,Seth Rogen,Paul,1694,1694,348,,Comedy
2008,Seth Rogen,Pineapple Express,1694,1694,349,,Comedy
2014,Seth Rogen,The Interview,1694,1694,923,,Comedy
2013,Seth Rogen,This Is the End,1694,1694,13,,Comedy
2008,Seth Rogen,Zack and Miri Make a Porno,1694,1694,474,,Romance
2006,Shad Moss,The Fast and the Furious: Tokyo Drift,909,909,716,,#N/A
2011,Shahab Hosseini,Jodaeiye Nader az Simin,762,762,958,,Drama
2014,Shailene Woodley,Divergent,789,789,14,,#N/A
2015,Shailene Woodley,Insurgent,789,789,910,,#N/A
2011,Shailene Woodley,The Descendants,789,789,863,,Comedy
2014,Shailene Woodley,The Fault in Our Stars,789,789,614,,Romance
2003,Shane Brolly,Underworld,855,855,338,,#N/A
2002,Shane West,A Walk to Remember,1786,1786,470,,Romance
2001,Shannon Elizabeth,American Pie 2,505,505,221,,Comedy
2015,Sharlto Copley,Chappie,1404,1404,74,,Drama
2009,Sharlto Copley,District 9,1404,1404,528,,#N/A
2013,Sharlto Copley,Elysium,1404,1404,166,,Drama
2014,Sharlto Copley,Maleficent,1404,1404,434,,#N/A
2010,Sharlto Copley,The A-Team,1404,1404,195,,Comedy
2009,Sharman Joshi,3 Idiots,521,521,183,,Comedy
2002,Sharon Small,About a Boy,1775,1775,662,,Romance
1995,Sharon Stone,Casino,1590,1590,545,,Drama
1990,Sharon Stone,Total Recall,1590,1590,573,,#N/A
#N/A,Shauna Macdonald,The Descent,86,86,321,,#N/A
2006,Shawnee Smith,Saw III,607,607,228,,#N/A
1980,Shelley Duvall,The Shining,134,134,615,,Drama
2005,Shia LaBeouf,Constantine,1284,1284,242,,#N/A
2007,Shia LaBeouf,Disturbia,1284,1284,491,,Drama
#N/A,Shia LaBeouf,Eagle Eye,1284,1284,214,,#N/A
2014,Shia LaBeouf,Fury,1284,1284,934,,Drama
2008,Shia LaBeouf,Indiana Jones and the Kingdom of the Crystal Skull,1284,1284,105,,#N/A
2012,Shia LaBeouf,Lawless,1284,1284,581,,Drama
2007,Shia LaBeouf,Transformers,1284,1284,656,,#N/A
2011,Shia LaBeouf,Transformers: Dark of the Moon,1284,1284,865,,#N/A
2009,Shia LaBeouf,Transformers: Revenge of the Fallen,1284,1284,725,,#N/A
1988,Shigesato Itoi,Tonari no Totoro,849,849,787,,Animation
2004,Shuler Hensley,Van Helsing,1572,1572,296,,#N/A
1968,Sidney Blackmer,Rosemary's Baby,1362,1362,941,,Drama
2004,Sienna Guillory,Resident Evil: Apocalypse,27,27,404,,#N/A
#N/A,Sienna Miller,American Sniper,70,70,571,,Biography
2007,Sienna Miller,Stardust,70,70,90,,#N/A
1979,Sigourney Weaver,Alien,858,858,960,,#N/A
1997,Sigourney Weaver,Alien: Resurrection,858,858,651,,#N/A
#N/A,Sigourney Weaver,Alien³,858,858,956,,#N/A
1986,Sigourney Weaver,Aliens,858,858,371,,#N/A
2009,Sigourney Weaver,Avatar,858,858,834,,#N/A
2015,Sigourney Weaver,Chappie,858,858,74,,Drama
#N/A,Sigourney Weaver,Ghost Busters,858,858,672,,Comedy
#N/A,Sigourney Weaver,Ghostbusters II,858,858,42,,Comedy
2004,Sigourney Weaver,The Village,858,858,146,,Drama
#N/A,Simon Callow,Ace Ventura: When Nature Calls,603,603,36,,Comedy
2007,Simon Pegg,Hot Fuzz,777,777,796,,Comedy
2011,Simon Pegg,Mission: Impossible - Ghost Protocol,777,777,4,,#N/A
#N/A,Simon Pegg,Mission: Impossible - Rogue Nation,777,777,238,,#N/A
2011,Simon Pegg,Paul,777,777,348,,Comedy
#N/A,Simon Pegg,Shaun of the Dead,777,777,702,,Comedy
2009,Simon Pegg,Star Trek,777,777,744,,#N/A
2011,Simon Pegg,The Adventures of Tintin,777,777,697,,Animation
2013,Simon Pegg,The World's End,777,777,534,,Comedy
2008,Simon Yam,Yip Man,1276,1276,408,,Biography
2008,Siu-Wong Fan,Yip Man,952,952,408,,Biography
2008,Skandar Keynes,The Chronicles of Narnia: Prince Caspian,1118,1118,354,,#N/A
#N/A,Skandar Keynes,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",1118,1118,896,,#N/A
1996,Skeet Ulrich,Scream,561,561,628,,#N/A
2009,Soledad Villamil,El secreto de sus ojos,492,492,513,,Romance
2014,Sonoya Mizuno,Ex Machina,1556,1556,688,,Drama
1995,Sophie Marceau,Braveheart,1675,1675,472,,Biography
1999,Sophie Marceau,The World Is Not Enough,1675,1675,129,,#N/A
2013,Sophie Okonedo,After Earth,17,17,55,,Sci-Fi
2004,Sophie Okonedo,Hotel Rwanda,17,17,347,,Biography
2014,Sophie Perry,The Theory of Everything,93,93,218,,Romance
2000,Spencer Treat Clark,Unbreakable,1115,1115,231,,Drama
1936,Stanley Blystone,Modern Times,1180,1180,89,,Comedy
2012,Stanley Tucci,The Hunger Games,783,783,20,,Sci-Fi
2004,Stanley Tucci,The Terminal,783,783,267,,Romance
2014,Stanley Tucci,Transformers: Age of Extinction,783,783,582,,#N/A
2009,Stellan Skarsgård,Angels & Demons,468,468,532,,#N/A
1997,Stellan Skarsgård,Good Will Hunting,468,468,754,,Romance
2008,Stellan Skarsgård,Mamma Mia!,468,468,718,,Romance
1998,Stellan Skarsgård,Ronin,468,468,798,,#N/A
2011,Stellan Skarsgård,The Girl with the Dragon Tattoo,468,468,340,,Drama
2013,Stellan Skarsgård,Thor: The Dark World,468,468,70,,#N/A
1995,Stephen Baldwin,The Usual Suspects,987,987,356,,#N/A
#N/A,Stephen Boyd,Ben-Hur,1666,1666,456,,Drama
#N/A,Stephen Campbell Moore,The Bank Job,473,473,47,,#N/A
1998,Stephen Dorff,Blade,246,246,402,,#N/A
2016,Stephen Lang,Don't Breathe,697,697,352,,#N/A
2005,Stephen Rea,V for Vendetta,62,62,29,,Drama
1993,Stephen Tobolowsky,Groundhog Day,727,727,178,,Romance
1964,Sterling Hayden,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,477,477,407,,Comedy
#N/A,Steve Bisley,Mad Max,520,520,554,,#N/A
1996,Steve Buscemi,Fargo,1511,1511,543,,Drama
2013,Steve Buscemi,Monsters University,1511,1511,833,,Comedy
2001,Steve Buscemi,"Monsters, Inc.",1511,1511,592,,Comedy
1998,Steve Buscemi,The Big Lebowski,1511,1511,497,,Comedy
2005,Steve Buscemi,The Island,1511,1511,669,,#N/A
2004,Steve Carell,Anchorman: The Legend of Ron Burgundy,831,831,983,,Comedy
2011,Steve Carell,"Crazy, Stupid, Love.",831,831,483,,Romance
#N/A,Steve Carell,Despicable Me,831,831,931,,Comedy
2013,Steve Carell,Despicable Me 2,831,831,963,,Comedy
2008,Steve Carell,Get Smart,831,831,130,,Comedy
2006,Steve Carell,Little Miss Sunshine,831,831,764,,Comedy
2005,Steve Carell,The 40 Year Old Virgin,831,831,235,,Romance
2015,Steve Carell,The Big Short,831,831,777,,Comedy
2010,Steve Coogan,Percy Jackson & the Olympians: The Lightning Thief,341,341,696,,#N/A
1963,Steve McQueen,The Great Escape,1774,1774,947,,Drama
2011,Steve Wiebe,Horrible Bosses,1667,1667,553,,Comedy
2013,Steve Zahn,Dallas Buyers Club,1794,1794,432,,Biography
1983,Steven Bauer,Scarface,1078,1078,141,,Drama
1978,Stockard Channing,Grease,1525,1525,601,,Romance
#N/A,Strother Martin,Butch Cassidy and the Sundance Kid,659,659,636,,Biography
2014,Sullivan Stapleton,300: Rise of an Empire,578,578,64,,#N/A
1975,Sully Boyar,Dog Day Afternoon,602,602,928,,Biography
2016,Sunny Pawar,Lion,1294,1294,251,,Biography
2012,Suraj Sharma,Life of Pi,1348,1348,104,,Drama
1997,Susan Egan,Hercules,1232,1232,808,,Comedy
2007,Susan Sarandon,Enchanted,714,714,280,,Comedy
2008,Susie Essman,Bolt,846,846,824,,Comedy
2001,Suzanne Pleshette,Sen to Chihiro no kamikakushi,591,591,273,,Animation
#N/A,Sydney Pollack,Eyes Wide Shut,231,231,503,,Drama
2015,Sylvester Stallone,Creed,1015,1015,99,,Sport
2013,Sylvester Stallone,Escape Plan,1015,1015,698,,#N/A
#N/A,Sylvester Stallone,First Blood,1015,1015,999,,#N/A
2008,Sylvester Stallone,Rambo,1015,1015,167,,#N/A
#N/A,Sylvester Stallone,Rocky,1015,1015,717,,Sport
2006,Sylvester Stallone,Rocky Balboa,1015,1015,664,,Sport
1979,Sylvester Stallone,Rocky II,1015,1015,585,,Sport
1985,Sylvester Stallone,Rocky IV,1015,1015,465,,Sport
2010,Sylvester Stallone,The Expendables,1015,1015,26,,#N/A
2012,Sylvester Stallone,The Expendables 2,1015,1015,335,,#N/A
2000,T.J. Cross,Gone in Sixty Seconds,1638,1638,624,,#N/A
2014,T.J. Miller,Big Hero 6,291,291,635,,Animation
2008,T.J. Miller,Cloverfield,291,291,765,,#N/A
#N/A,T.J. Miller,Deadpool,291,291,903,,Comedy
2012,Tabu,Life of Pi,921,921,104,,Drama
#N/A,Takashi Shimura,Shichinin no samurai,1685,1685,67,,Drama
#N/A,Takuya Kimura,Hauru no ugoku shiro,214,214,213,,Animation
#N/A,Talia Shire,Rocky,1127,1127,717,,Sport
1979,Talia Shire,Rocky II,1127,1127,585,,Sport
1985,Talia Shire,Rocky IV,1127,1127,465,,Sport
1990,Talia Shire,The Godfather: Part III,1127,1127,945,,Drama
2013,Tao Okamoto,The Wolverine,983,983,730,,#N/A
2016,Taraji P. Henson,Hidden Figures,1136,1136,767,,Biography
2014,Taron Egerton,Kingsman: The Secret Service,820,820,684,,Comedy
1997,Tate Donovan,Hercules,194,194,808,,Comedy
#N/A,Tatsuya Gashûin,Hauru no ugoku shiro,1821,1821,213,,Animation
2002,Taye Diggs,Chicago,85,85,689,,Comedy
2002,Taye Diggs,Equilibrium,85,85,389,,Drama
2012,Taylor Kitsch,John Carter,1648,1648,541,,#N/A
2013,Taylor Kitsch,Lone Survivor,1648,1648,351,,Biography
2011,Taylor Lautner,The Twilight Saga: Breaking Dawn - Part 1,1038,1038,515,,Drama
#N/A,Taylor Lautner,The Twilight Saga: Breaking Dawn - Part 2,1038,1038,531,,Drama
2010,Taylor Lautner,The Twilight Saga: Eclipse,1038,1038,383,,Drama
2009,Taylor Lautner,The Twilight Saga: New Moon,1038,1038,112,,Drama
2000,Taylor Momsen,How the Grinch Stole Christmas,1596,1596,473,,Comedy
2001,Téa Leoni,Jurassic Park III,1303,1303,678,,#N/A
2016,Temuera Morrison,Moana,336,336,416,,Comedy
#N/A,Terence Stamp,Wanted,1013,1013,447,,#N/A
2016,Teresa Palmer,Hacksaw Ridge,197,197,219,,Biography
2011,Teresa Palmer,I Am Number Four,197,197,650,,#N/A
2013,Teresa Palmer,Warm Bodies,197,197,127,,Romance
1977,Teri Garr,Close Encounters of the Third Kind,1086,1086,658,,Drama
2009,Teri Hatcher,Coraline,1535,1535,806,,Drama
1997,Teri Hatcher,Tomorrow Never Dies,1535,1535,819,,#N/A
2004,Teri Polo,Meet the Fockers,1389,1389,8,,Romance
2000,Teri Polo,Meet the Parents,1389,1389,188,,Romance
2008,Terrence Howard,Iron Man,934,934,172,,#N/A
2011,Terry Crews,Bridesmaids,726,726,83,,Romance
1979,Terry Gilliam,Life of Brian,752,752,355,,Comedy
1975,Terry Gilliam,Monty Python and the Holy Grail,752,752,485,,Comedy
2015,Tessa Thompson,Creed,1649,1649,99,,Sport
2009,Thandie Newton,2012,55,55,278,,#N/A
2004,Thandie Newton,Crash,55,55,417,,Drama
2000,Thandie Newton,Mission: Impossible II,55,55,587,,#N/A
2008,Thandie Newton,RocknRolla,55,55,683,,#N/A
2004,Thandie Newton,The Chronicles of Riddick,55,55,511,,#N/A
2006,Thandie Newton,The Pursuit of Happyness,55,55,670,,Biography
1954,Thelma Ritter,Rear Window,580,580,156,,#N/A
2014,Theo James,Divergent,83,83,14,,#N/A
2015,Theo James,Insurgent,83,83,910,,#N/A
2012,Thomas Bo Larsen,Jagten,398,398,880,,Drama
2015,Thomas Brodie-Sangster,Maze Runner: The Scorch Trials,585,585,264,,#N/A
2014,Thomas Brodie-Sangster,The Maze Runner,585,585,100,,Sci-Fi
1989,Thomas F. Wilson,Back to the Future Part II,118,118,209,,Comedy
#N/A,Thomas F. Wilson,Back to the Future Part III,118,118,970,,Comedy
#N/A,Thomas Haden Church,Sideways,1151,1151,316,,Romance
2007,Thomas Haden Church,Spider-Man 3,1151,1151,827,,#N/A
1999,Thomas Ian Nicholas,American Pie,739,739,136,,Comedy
2007,Thomas Jane,The Mist,1089,1089,861,,#N/A
2005,Thomas Kretschmann,King Kong,109,109,643,,Drama
2002,Thomas Kretschmann,The Pianist,109,109,898,,Music
2009,Thomas Lennon,17 Again,605,605,88,,Comedy
2015,Thomas M. Wright,Everest,663,663,871,,Biography
2012,Thomas Mann,Project X,40,40,476,,Comedy
1939,Thomas Mitchell,Gone with the Wind,1407,1407,63,,Romance
1946,Thomas Mitchell,It's a Wonderful Life,1407,1407,325,,Drama
1999,Thora Birch,American Beauty,1755,1755,287,,Drama
2012,Til Schweiger,This Means War,1261,1261,56,,Romance
2002,Tilda Swinton,Adaptation.,1587,1587,28,,Comedy
2013,Tilda Swinton,Snowpiercer,1587,1587,742,,Drama
#N/A,Tilda Swinton,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",1587,1587,896,,#N/A
#N/A,Tilda Swinton,The Curious Case of Benjamin Button,1587,1587,279,,Romance
1995,Tim Allen,Toy Story,793,793,849,,Comedy
1999,Tim Allen,Toy Story 2,793,793,930,,Comedy
2010,Tim Allen,Toy Story 3,793,793,821,,Comedy
2000,Tim Blake Nelson,"O Brother, Where Art Thou?",833,833,922,,Comedy
2009,Tim McGraw,The Blind Side,506,506,809,,Biography
2003,Tim Robbins,Mystic River,1810,1810,364,,Drama
1994,Tim Robbins,The Shawshank Redemption,1810,1810,308,,Drama
1986,Tim Robbins,Top Gun,1810,1810,331,,Drama
2005,Tim Robbins,War of the Worlds,1810,1810,300,,#N/A
#N/A,Tim Roth,Planet of the Apes,443,443,268,,#N/A
1992,Tim Roth,Reservoir Dogs,443,443,124,,Drama
2008,Tim Roth,The Incredible Hulk,443,443,962,,#N/A
2010,Timothy Dalton,The Tourist,861,861,202,,#N/A
2004,Timothy Hutton,Secret Window,1218,1218,875,,Drama
2011,Timothy Olyphant,I Am Number Four,425,425,650,,#N/A
2007,Timothy Olyphant,Live Free or Die Hard,425,425,972,,#N/A
2011,Timothy Olyphant,Rango,425,425,187,,Comedy
2004,Timothy Olyphant,The Girl Next Door,425,425,925,,Romance
2007,Timothy Spall,Sweeney Todd: The Demon Barber of Fleet Street,1717,1717,811,,Drama
2004,Tina Fey,Mean Girls,76,76,230,,Comedy
2010,Tina Fey,Megamind,76,76,887,,Comedy
1995,Tina Majorino,Waterworld,1454,1454,358,,#N/A
1936,Tiny Sandford,Modern Times,353,353,89,,Comedy
1998,Tobey Maguire,Fear and Loathing in Las Vegas,1041,1041,444,,Comedy
2002,Tobey Maguire,Spider-Man,1041,1041,886,,#N/A
2004,Tobey Maguire,Spider-Man 2,1041,1041,96,,Sci-Fi
2007,Tobey Maguire,Spider-Man 3,1041,1041,827,,#N/A
2013,Tobey Maguire,The Great Gatsby,1041,1041,781,,Romance
2006,Tobin Bell,Saw III,904,904,228,,#N/A
2002,Toby Stephens,Die Another Day,1562,1562,837,,#N/A
#N/A,Todd Field,Eyes Wide Shut,314,314,503,,Drama
#N/A,Tom Arnold,True Lies,1088,1088,448,,Comedy
#N/A,Tom Berenger,Platoon,243,243,878,,Drama
2001,Tom Berenger,Training Day,243,243,985,,Drama
#N/A,Tom Cruise,A Few Good Men,25,25,309,,Drama
#N/A,Tom Cruise,Collateral,25,25,701,,Drama
2014,Tom Cruise,Edge of Tomorrow,25,25,378,,#N/A
#N/A,Tom Cruise,Eyes Wide Shut,25,25,503,,Drama
1994,Tom Cruise,Interview with the Vampire: The Vampire Chronicles,25,25,801,,Drama
#N/A,Tom Cruise,Jack Reacher,25,25,663,,#N/A
1996,Tom Cruise,Jerry Maguire,25,25,507,,Romance
2010,Tom Cruise,Knight and Day,25,25,441,,Comedy
1999,Tom Cruise,Magnolia,25,25,992,,Drama
2002,Tom Cruise,Minority Report,25,25,39,,#N/A
1996,Tom Cruise,Mission: Impossible,25,25,692,,#N/A
2011,Tom Cruise,Mission: Impossible - Ghost Protocol,25,25,4,,#N/A
#N/A,Tom Cruise,Mission: Impossible - Rogue Nation,25,25,238,,#N/A
2000,Tom Cruise,Mission: Impossible II,25,25,587,,#N/A
2006,Tom Cruise,Mission: Impossible III,25,25,322,,#N/A
2013,Tom Cruise,Oblivion,25,25,12,,Sci-Fi
1988,Tom Cruise,Rain Man,25,25,755,,Drama
2003,Tom Cruise,The Last Samurai,25,25,517,,Drama
1986,Tom Cruise,Top Gun,25,25,331,,Drama
2008,Tom Cruise,Valkyrie,25,25,951,,Drama
2001,Tom Cruise,Vanilla Sky,25,25,396,,Romance
2005,Tom Cruise,War of the Worlds,25,25,300,,#N/A
2009,Tom Hanks,Angels & Demons,857,857,532,,#N/A
1995,Tom Hanks,Apollo 13,857,857,703,,Drama
1988,Tom Hanks,Big,857,857,201,,Comedy
#N/A,Tom Hanks,Bridge of Spies,857,857,32,,Drama
2013,Tom Hanks,Captain Phillips,857,857,800,,Biography
2000,Tom Hanks,Cast Away,857,857,365,,Romance
2002,Tom Hanks,Catch Me If You Can,857,857,839,,Biography
2012,Tom Hanks,Cloud Atlas,857,857,362,,Drama
1994,Tom Hanks,Forrest Gump,857,857,299,,Romance
1993,Tom Hanks,Philadelphia,857,857,560,,Drama
2002,Tom Hanks,Road to Perdition,857,857,34,,Drama
1998,Tom Hanks,Saving Private Ryan,857,857,555,,Drama
2016,Tom Hanks,Sully,857,857,5,,Biography
2006,Tom Hanks,The Da Vinci Code,857,857,792,,#N/A
1999,Tom Hanks,The Green Mile,857,857,727,,Drama
2004,Tom Hanks,The Terminal,857,857,267,,Romance
1995,Tom Hanks,Toy Story,857,857,849,,Comedy
1999,Tom Hanks,Toy Story 2,857,857,930,,Comedy
2010,Tom Hanks,Toy Story 3,857,857,821,,Comedy
1998,Tom Hanks,You've Got Mail,857,857,16,,Romance
2012,Tom Hardy,Lawless,500,500,581,,Drama
#N/A,Tom Hardy,Mad Max: Fury Road,500,500,385,,#N/A
2012,Tom Hardy,The Dark Knight Rises,500,500,779,,#N/A
2015,Tom Hardy,The Revenant,500,500,778,,Biography
2012,Tom Hardy,This Means War,500,500,56,,Romance
#N/A,Tom Hardy,Tinker Tailor Soldier Spy,500,500,405,,Drama
2011,Tom Hardy,Warrior,500,500,107,,Sport
1958,Tom Helmore,Vertigo,647,647,84,,Romance
2011,Tom Hiddleston,Thor,1657,1657,462,,#N/A
2013,Tom Hiddleston,Thor: The Dark World,1657,1657,70,,#N/A
2012,Tom Holland,Lo imposible,428,428,526,,Drama
1984,Tom Hulce,Amadeus,249,249,113,,Biography
2014,Tom Prior,The Theory of Everything,212,212,218,,Romance
#N/A,Tom Sizemore,Black Hawk Down,199,199,468,,Drama
1994,Tom Sizemore,Natural Born Killers,199,199,506,,Drama
1998,Tom Sizemore,Saving Private Ryan,199,199,555,,Drama
1979,Tom Skerritt,Alien,984,984,960,,#N/A
1997,Tom Skerritt,Contact,984,984,289,,Drama
2004,Tom Wilkinson,Eternal Sunshine of the Spotless Mind,128,128,895,,Romance
2008,Tom Wilkinson,RocknRolla,128,128,683,,#N/A
1998,Tom Wilkinson,Rush Hour,128,128,757,,Comedy
1998,Tom Wilkinson,Shakespeare in Love,128,128,186,,Comedy
2013,Tom Wilkinson,The Lone Ranger,128,128,256,,#N/A
1995,Tommy Lee Jones,Batman Forever,396,396,398,,#N/A
2016,Tommy Lee Jones,Jason Bourne,396,396,773,,#N/A
1997,Tommy Lee Jones,Men in Black,396,396,298,,Comedy
#N/A,Tommy Lee Jones,Men in Black 3,396,396,367,,Comedy
#N/A,Tommy Lee Jones,Men in Black II,396,396,982,,Comedy
2007,Tommy Lee Jones,No Country for Old Men,396,396,997,,Drama
1993,Tommy Lee Jones,The Fugitive,396,396,376,,Drama
1994,Tone Loc,Ace Ventura: Pet Detective,829,829,22,,Comedy
2002,Toni Collette,About a Boy,1758,1758,662,,Romance
2006,Toni Collette,Little Miss Sunshine,1758,1758,764,,Comedy
1999,Toni Collette,The Sixth Sense,1758,1758,920,,Drama
2002,Tony Chiu-Wai Leung,Ying xiong,7,7,741,,#N/A
#N/A,Tony Curran,Underworld: Evolution,1363,1363,576,,#N/A
1959,Tony Curtis,Some Like It Hot,371,371,225,,Romance
2013,Tony Danza,Don Jon,1602,1602,648,,Romance
1990,Tony Goldwyn,Ghost,1108,1108,449,,Romance
1999,Tony Goldwyn,Tarzan,1108,1108,499,,Animation
1978,Tony Moran,Halloween,191,191,428,,#N/A
1977,Tony Roberts,Annie Hall,323,323,899,,Romance
2013,Tony Shalhoub,Pain & Gain,896,896,564,,Comedy
2007,Tony Todd,The Man from Earth,635,635,680,,Drama
2010,Topher Grace,Predators,319,319,208,,#N/A
2007,Topher Grace,Spider-Man 3,319,319,827,,#N/A
#N/A,Toshirô Mifune,Shichinin no samurai,1263,1263,67,,Drama
2005,Tracey Ullman,Corpse Bride,1242,1242,191,,Drama
2016,Travis Fimmel,Warcraft,529,529,735,,#N/A
2004,Travis Wester,EuroTrip,851,851,86,,Comedy
1984,Treat Williams,Once Upon a Time in America,1830,1830,357,,Drama
2016,Trevante Rhodes,Moonlight,65,65,857,,Drama
1999,Trey Parker,"South Park: Bigger, Longer & Uncut",1563,1563,655,,Comedy
1988,Tsutomu Tatsumi,Hotaru no haka,556,556,591,,Drama
#N/A,Ty Simpkins,Insidious,1633,1633,660,,#N/A
2015,Ty Simpkins,Jurassic World,1633,1633,632,,#N/A
2002,Tyler Hoechlin,Road to Perdition,893,893,34,,Drama
#N/A,Tyler Perry,Gone Girl,1582,1582,758,,Drama
2003,Tyrese Gibson,2 Fast 2 Furious,46,46,173,,#N/A
2008,Tyrese Gibson,Death Race,46,46,842,,#N/A
2007,Tyrese Gibson,Transformers,46,46,656,,#N/A
